"","pathway","tg_c","z","vpdo","cao","oao","paro","q0_response","q0_intercept","q0","beta","theta","lma","given_lma","f","patm","par","vpd","ca","oa","km","gammastar","chi","given_chi","ci","mc","m","omega","omega_star","Al","kp","kr","ko","Ap","leakage","cbs","chi_bs","obs","Ac","jmax","vpmax","vcmax","jmax25","vpmax25","vcmax25","nrubisco","nbioe","npep","nstructure","nall","nphoto","nrubisco_frac","nphoto_frac","elevation"
"89","C3",25,5000,1,335.42,209460,800,"yes",-0.0805,0.257,146,0.85,1216.02969274174,"no",0.5,55243.0892759575,908,1.98589034540063,18.5296370049417,11571.2174797421,39.2008678450921,2.36183629650578,0.633686993440817,"no",11.7419899632112,0.184130888416247,0.569679697654222,0.978243238872558,1.21181039773232,23.6905681408423,NA,NA,NA,0,NA,NA,NA,NA,23.6905681408423,228.278929250345,0,128.661564306839,228.278929250345,0,128.661564306839,0.403354004101939,0.181452482224633,0,2.42155723195678,3.00636371828335,0.584806486326572,0.13416673493261,0.194522865869503,"z = 5000 m"
"90","C3",25,5000,1,337.1,209460,800,"yes",-0.0805,0.257,146,0.85,1213.66148324988,"no",0.5,55243.0892759575,908,1.98589034540063,18.6224453949253,11571.2174797421,39.2008678450921,2.36183629650578,0.633420306521982,"no",11.7958350702424,0.184992327629477,0.57108232073536,0.979625645614881,1.21268985841654,23.7661328521548,NA,NA,NA,0,NA,NA,NA,NA,23.7661328521548,228.601522158106,0,128.470910965325,228.601522158106,0,128.470910965325,0.402756305876294,0.181708902228238,0,2.41688838001399,3.00135358811852,0.584465208104532,0.134191555260496,0.194733872882641,"z = 5000 m"
"91","C3",25,5000,1,338.99,209460,800,"yes",-0.0805,0.257,146,0.85,1211.01339893296,"no",0.5,55243.0892759575,908,1.98589034540063,18.7268548336568,11571.2174797421,39.2008678450921,2.36183629650578,0.633123443363467,"no",11.8564108156526,0.185959274920125,0.572649382100533,0.981165316404984,1.21366682445264,23.8505465856367,NA,NA,NA,0,NA,NA,NA,NA,23.8505465856367,228.960813575001,0,128.256827178323,228.960813575001,0,128.256827178323,0.402085153204043,0.181994492841668,0,2.41166765559058,2.99574730163629,0.58407964604571,0.134218648209888,0.194969597644863,"z = 5000 m"
"92","C3",25,5000,1,340.36,209460,800,"yes",-0.0805,0.257,146,0.85,1209.10448957781,"no",0.5,55243.0892759575,908,1.98589034540063,18.8025378659649,11571.2174797421,39.2008678450921,2.36183629650578,0.632910317917849,"no",11.9003202184102,0.186658750674274,0.573778154869682,0.982271240857737,1.21436691516647,23.911344431051,NA,NA,NA,0,NA,NA,NA,NA,23.911344431051,229.218887681598,0,128.101920454708,229.218887681598,0,128.101920454708,0.401599520625509,0.182199628669988,0,2.40790415112106,2.99170330041656,0.583799149295497,0.13423775030418,0.195139387389856,"z = 5000 m"
"93","C3",25,5000,1,341.57,209460,800,"yes",-0.0805,0.257,146,0.85,1207.42587281104,"no",0.5,55243.0892759575,908,1.98589034540063,18.8693820039888,11571.2174797421,39.2008678450921,2.36183629650578,0.632723504840408,"no",11.9391015157363,0.187275536902578,0.5747701527204,0.983241016946204,1.21497968531437,23.9647709907969,NA,NA,NA,0,NA,NA,NA,NA,23.9647709907969,229.445190750498,0,127.965303889442,229.445190750498,0,127.965303889442,0.401171227693402,0.18237951059655,0,2.4045946302133,2.98814536850325,0.583550738289952,0.134254254134345,0.195288604242922,"z = 5000 m"
"94","C3",25,5000,1,342.53,209460,800,"yes",-0.0805,0.257,146,0.85,1206.09895592347,"no",0.5,55243.0892759575,908,1.98589034540063,18.9224153696937,11571.2174797421,39.2008678450921,2.36183629650578,0.632576228481732,"no",11.9698701483256,0.187764222846576,0.575553913312126,0.984005810708134,1.21546218766779,24.0069795769531,NA,NA,NA,0,NA,NA,NA,NA,24.0069795769531,229.623659963607,0,127.857049724374,229.623659963607,0,127.857049724374,0.400831850885911,0.182521370740303,0,2.40197847986827,2.98533170149448,0.583353221626214,0.134267106963441,0.195406500836802,"z = 5000 m"
"95","C3",25,5000,1,344.24,209460,800,"yes",-0.0805,0.257,146,0.85,1203.74600690466,"no",0.5,55243.0892759575,908,1.98589034540063,19.0168810523556,11571.2174797421,39.2008678450921,2.36183629650578,0.632315927202784,"no",12.0246767751253,0.188633240510357,0.576942853664298,0.985358099164115,1.21631372803943,24.081773421725,NA,NA,NA,0,NA,NA,NA,NA,24.081773421725,229.939224588541,0,127.664526976107,229.939224588541,0,127.664526976107,0.400228292070095,0.182772204160122,0,2.39733933300176,2.98033982923198,0.583000496230218,0.134289482073335,0.195615443082024,"z = 5000 m"
"96","C3",25,5000,1,345.72,209460,800,"yes",-0.0805,0.257,146,0.85,1201.72044332476,"no",0.5,55243.0892759575,908,1.98589034540063,19.098640824484,11571.2174797421,39.2008678450921,2.36183629650578,0.632092715984843,"no",12.0721117503671,0.189383872957547,0.578137659744921,0.986518284878,1.21704266631076,24.1461071213217,NA,NA,NA,0,NA,NA,NA,NA,24.1461071213217,230.20996088599,0,127.498222231068,230.20996088599,0,127.498222231068,0.399706926694399,0.182987404806813,0,2.39334559673844,2.97603992823966,0.582694331501212,0.134308321236412,0.195795199510606,"z = 5000 m"
"97","C3",25,5000,1,347.15,209460,800,"yes",-0.0805,0.257,146,0.85,1199.77284999225,"no",0.5,55243.0892759575,908,1.98589034540063,19.1776384421487,11571.2174797421,39.2008678450921,2.36183629650578,0.6318788535521,"no",12.1179441926616,0.190107828080247,0.579285707560758,0.987630391270779,1.21773998219779,24.2079179198872,NA,NA,NA,0,NA,NA,NA,NA,24.2079179198872,230.469477585384,0,127.337828033408,230.469477585384,0,127.337828033408,0.399204090884733,0.183193687311459,0,2.38950552833689,2.97190330653308,0.582397778196192,0.134326069763834,0.195967943141325,"z = 5000 m"
"98","C3",25,5000,1,348.93,209460,800,"yes",-0.0805,0.257,146,0.85,1197.36156827205,"no",0.5,55243.0892759575,908,1.98589034540063,19.2759711410599,11571.2174797421,39.2008678450921,2.36183629650578,0.631615096147012,"no",12.1749943655876,0.191007170426463,0.580706045815538,0.989002658092307,1.21859851974386,24.2843818391117,NA,NA,NA,0,NA,NA,NA,NA,24.2843818391117,230.789704281788,0,127.138587440941,230.789704281788,0,127.138587440941,0.398579471627352,0.183448226480396,0,2.38475111949178,2.96677881759952,0.582027698107747,0.134347552053055,0.196181695330654,"z = 5000 m"
"99","C3",25,5000,1,351.47,209460,800,"yes",-0.0805,0.257,146,0.85,1193.94546812309,"no",0.5,55243.0892759575,908,1.98589034540063,19.4162885878208,11571.2174797421,39.2008678450921,2.36183629650578,0.631243349308344,"no",12.2564030393134,0.192287048511277,0.582716293911632,0.990938107078875,1.21980583428086,24.3925906363104,NA,NA,NA,0,NA,NA,NA,NA,24.3925906363104,231.241352915498,0,126.855088916089,231.241352915498,0,126.855088916089,0.397690703751939,0.183807229240524,0,2.37801531090921,2.95951324390167,0.581497932992463,0.134377065070215,0.196484315179426,"z = 5000 m"
"100","C3",25,5000,1,353.15,209460,800,"yes",-0.0805,0.257,146,0.85,1191.70181161208,"no",0.5,55243.0892759575,908,1.98589034540063,19.5090969778044,11571.2174797421,39.2008678450921,2.36183629650578,0.631000407673921,"no",12.3102481463446,0.193131359287434,0.584035349351688,0.992203811059271,1.22059311440094,24.463585456743,NA,NA,NA,0,NA,NA,NA,NA,24.463585456743,231.536712533547,0,126.668116182698,231.536712533547,0,126.668116182698,0.397104544232757,0.184042002270255,0,2.37359120206746,2.95473774857047,0.581146546503012,0.134395867932739,0.196682953261817,"z = 5000 m"
"101","C3",25,5000,1,354.29,209460,800,"yes",-0.0805,0.257,146,0.85,1190.18643648524,"no",0.5,55243.0892759575,908,1.98589034540063,19.572074099579,11571.2174797421,39.2008678450921,2.36183629650578,0.630836866584825,"no",12.3467858975444,0.193703279898845,0.584925683546385,0.993056234976952,1.22112232792346,24.5115018982014,NA,NA,NA,0,NA,NA,NA,NA,24.5115018982014,231.735630769282,0,126.541491248892,231.735630769282,0,126.541491248892,0.396707575065278,0.184200116765326,0,2.3706030930677,2.95151078489831,0.580907691830604,0.134408309498671,0.196817065620385,"z = 5000 m"
"102","C3",25,5000,1,355.68,209460,800,"yes",-0.0805,0.257,146,0.85,1188.34646161515,"no",0.5,55243.0892759575,908,1.98589034540063,19.6488619936726,11571.2174797421,39.2008678450921,2.36183629650578,0.630638879619151,"no",12.391336313481,0.194399525675404,0.586006123150222,0.994088625431963,1.22176219210959,24.5696457458481,NA,NA,NA,0,NA,NA,NA,NA,24.5696457458481,231.976545276301,0,126.387374971649,231.976545276301,0,126.387374971649,0.39622442053612,0.184391612911932,0,2.36697486737046,2.94759090081851,0.580616033448052,0.134423138715109,0.196979856766019,"z = 5000 m"
"103","C3",25,5000,1,356.42,209460,800,"yes",-0.0805,0.257,146,0.85,1187.37034784038,"no",0.5,55243.0892759575,908,1.98589034540063,19.6897418797368,11571.2174797421,39.2008678450921,2.36183629650578,0.630534106385547,"no",12.4150538011019,0.194769698650483,0.586579030052609,0.99463514869134,1.22210044342279,24.6004750631553,NA,NA,NA,0,NA,NA,NA,NA,24.6004750631553,232.104079758016,0,126.305453228129,232.104079758016,0,126.305453228129,0.395967595870183,0.184492986474321,0,2.36505005682448,2.94551063916899,0.580460582344504,0.134430882918792,0.197066197835316,"z = 5000 m"
"104","C3",25,5000,1,357.13,209460,800,"yes",-0.0805,0.257,146,0.85,1186.43604335548,"no",0.5,55243.0892759575,908,1.98589034540063,19.7289644731227,11571.2174797421,39.2008678450921,2.36183629650578,0.630433988864381,"no",12.4378097689544,0.195124544973007,0.587127222458326,0.995157510360295,1.2224234319594,24.6299733735812,NA,NA,NA,0,NA,NA,NA,NA,24.6299733735812,232.225975987637,0,126.226935606632,232.225975987637,0,126.226935606632,0.395721443126792,0.184589878349147,0,2.36320767570111,2.94351899717705,0.580311321475939,0.134438216130524,0.197148828335228,"z = 5000 m"
"105","C3",25,5000,1,358.61,209460,800,"yes",-0.0805,0.257,146,0.85,1184.49548831138,"no",0.5,55243.0892759575,908,1.98589034540063,19.8107242452511,11571.2174797421,39.2008678450921,2.36183629650578,0.630226567672764,"no",12.4852447441962,0.195863220129046,0.588265272551597,0.996240115282041,1.22309187212144,24.6912087070889,NA,NA,NA,0,NA,NA,NA,NA,24.6912087070889,232.478608341756,0,126.063528879087,232.478608341756,0,126.063528879087,0.395209163035936,0.184790688681909,0,2.35938099460473,2.93938084632257,0.579999851717845,0.134453200758377,0.197320416115345,"z = 5000 m"
"106","C3",25,5000,1,360.67,209460,800,"yes",-0.0805,0.257,146,0.85,1181.8101058362,"no",0.5,55243.0892759575,908,1.98589034540063,19.9245250091596,11571.2174797421,39.2008678450921,2.36183629650578,0.629940693484909,"no",12.5512691016274,0.196889122001126,0.58983891148436,0.997733061761247,1.22401155109625,24.7758746370397,NA,NA,NA,0,NA,NA,NA,NA,24.7758746370397,232.826996360358,0,125.836686076024,232.826996360358,0,125.836686076024,0.394498010848336,0.185067612491566,0,2.35408544625548,2.93365106959538,0.579565623339902,0.134473392196144,0.197557790477051,"z = 5000 m"
"107","C3",25,5000,1,362.58,209460,800,"yes",-0.0805,0.257,146,0.85,1179.33639979487,"no",0.5,55243.0892759575,908,1.98589034540063,20.0300393096767,11571.2174797421,39.2008678450921,2.36183629650578,0.629678537581467,"no",12.6124858602165,0.197837986361815,0.591287256133842,0.999103038658272,1.22485331942383,24.8537921184683,NA,NA,NA,0,NA,NA,NA,NA,24.8537921184683,233.14668868914,0,125.626996996495,233.14668868914,0,125.626996996495,0.393840635584011,0.185321726906752,0,2.34920721532284,2.9283695778136,0.579162362490763,0.13449143802336,0.197776389591911,"z = 5000 m"
"108","C3",25,5000,1,363.48,209460,800,"yes",-0.0805,0.257,146,0.85,1178.17611908619,"no",0.5,55243.0892759575,908,1.98589034540063,20.079758090025,11571.2174797421,39.2008678450921,2.36183629650578,0.629555963602409,"no",12.641331453269,0.198284318487394,0.591966182637602,0.999743884969979,1.22524637265835,24.8903143779225,NA,NA,NA,0,NA,NA,NA,NA,24.8903143779225,233.296234021054,0,125.528405714569,233.296234021054,0,125.528405714569,0.393531551915174,0.185440596273146,0,2.34691906777329,2.92589121596161,0.57897214818832,0.134499720894729,0.197878904393251,"z = 5000 m"
"109","C3",25,5000,1,366.27,209460,800,"yes",-0.0805,0.257,146,0.85,1174.60078924808,"no",0.5,55243.0892759575,908,1.98589034540063,20.233886309105,11571.2174797421,39.2008678450921,2.36183629650578,0.629179812382505,"no",12.7307527917316,0.199664797055716,0.594056594053749,1.00171169655694,1.22645048390712,25.0027569401773,NA,NA,NA,0,NA,NA,NA,NA,25.0027569401773,233.75543466174,0,125.223661400865,233.75543466174,0,125.223661400865,0.392576178491711,0.185805601910614,0,2.33986814753119,2.91824992793352,0.578381780402325,0.134524522637341,0.198194738177169,"z = 5000 m"
"110","C3",25,5000,1,368.38,209460,800,"yes",-0.0805,0.257,146,0.85,1171.91829524601,"no",0.5,55243.0892759575,908,1.98589034540063,20.3504492274772,11571.2174797421,39.2008678450921,2.36183629650578,0.628899123505821,"no",12.7983796821101,0.200705661752985,0.595623344899071,1.00318130149115,1.22734697537902,25.0870229441981,NA,NA,NA,0,NA,NA,NA,NA,25.0870229441981,234.098375790768,0,124.994096953147,234.098375790768,0,124.994096953147,0.391856493948116,0.18607819614138,0,2.33457785101913,2.91251254110862,0.577934690089496,0.134542422879649,0.198431657179924,"z = 5000 m"
"111","C3",25,5000,1,369.64,209460,800,"yes",-0.0805,0.257,146,0.85,1170.32514023164,"no",0.5,55243.0892759575,908,1.98589034540063,20.4200555199649,11571.2174797421,39.2008678450921,2.36183629650578,0.62873303649106,"no",12.8387635123836,0.201325930691336,0.596553186186928,1.00405137421609,1.22787662703432,25.1370298746963,NA,NA,NA,0,NA,NA,NA,NA,25.1370298746963,234.30141248157,0,124.857388158485,234.30141248157,0,124.857388158485,0.391427911876849,0.186239584280222,0,2.33143584357676,2.90910333973383,0.577667496157072,0.134552769759174,0.198572353297675,"z = 5000 m"
"112","C3",25,5000,1,371.15,209460,800,"yes",-0.0805,0.257,146,0.85,1168.4243987244,"no",0.5,55243.0892759575,908,1.98589034540063,20.5034725847716,11571.2174797421,39.2008678450921,2.36183629650578,0.628535481202603,"no",12.8871600073938,0.202068001896634,0.597661902177513,1.00508677794073,1.22850584714584,25.196653270911,NA,NA,NA,0,NA,NA,NA,NA,25.196653270911,234.543030153138,0,124.693929936518,234.543030153138,0,124.693929936518,0.390915470350983,0.186431639352494,0,2.32768716057805,2.90503427028153,0.577347109703477,0.134564839509828,0.198740206134479,"z = 5000 m"
"113","C3",25,5000,1,373.15,209460,800,"yes",-0.0805,0.257,146,0.85,1165.92104312608,"no",0.5,55243.0892759575,908,1.98589034540063,20.6139587633236,11571.2174797421,39.2008678450921,2.36183629650578,0.628276279873574,"no",12.9512613252882,0.203048757495344,0.599121053449521,1.00644607274951,1.22933012547806,25.2751164246873,NA,NA,NA,0,NA,NA,NA,NA,25.2751164246873,234.860229752534,0,124.478064955738,234.860229752534,0,124.478064955738,0.390238733636238,0.186683772367399,0,2.32274989613318,2.89967240213682,0.576922506003636,0.134580283396381,0.198961270789932,"z = 5000 m"
"114","C3",25,5000,1,375.64,209460,800,"yes",-0.0805,0.257,146,0.85,1162.82673640973,"no",0.5,55243.0892759575,908,1.98589034540063,20.7515140556207,11571.2174797421,39.2008678450921,2.36183629650578,0.627957431498214,"no",13.0310674660667,0.204266434050387,0.600922972347633,1.00811942753664,1.2303420933172,25.372002675524,NA,NA,NA,0,NA,NA,NA,NA,25.372002675524,235.250717132241,0,124.210337314967,235.250717132241,0,124.210337314967,0.389399407482422,0.186994159771781,0,2.3166469767763,2.8930405440305,0.576393567254203,0.134598669308631,0.199234527992887,"z = 5000 m"
"115","C3",25,5000,1,377.44,209460,800,"yes",-0.0805,0.257,146,0.85,1160.60518471868,"no",0.5,55243.0892759575,908,1.98589034540063,20.8509516163174,11571.2174797421,39.2008678450921,2.36183629650578,0.627729558488287,"no",13.0887586521716,0.205144367520528,0.602215509382897,1.00931619693146,1.2310639822323,25.4414945625514,NA,NA,NA,0,NA,NA,NA,NA,25.4414945625514,235.529990451138,0,124.017514446287,235.529990451138,0,124.017514446287,0.388794907789109,0.187216146256033,0,2.31226529716685,2.88827635121199,0.576011054045142,0.13461139465618,0.199430727535277,"z = 5000 m"
"116","C3",25,5000,1,379.46,209460,800,"yes",-0.0805,0.257,146,0.85,1158.12724223417,"no",0.5,55243.0892759575,908,1.98589034540063,20.9625426566548,11571.2174797421,39.2008678450921,2.36183629650578,0.627476408691725,"no",13.1535009832449,0.20612729994174,0.603656089185823,1.01064657427562,1.23186464452302,25.5189402911622,NA,NA,NA,0,NA,NA,NA,NA,25.5189402911622,235.840441986661,0,123.801846229854,235.840441986661,0,123.801846229854,0.388118787930591,0.187462915425295,0,2.3073778259724,2.88295952932829,0.575581703355886,0.134625125320792,0.19964959532054,"z = 5000 m"
"117","C3",25,5000,1,381.59,209460,800,"yes",-0.0805,0.257,146,0.85,1155.53153359526,"no",0.5,55243.0892759575,908,1.98589034540063,21.0802104368126,11571.2174797421,39.2008678450921,2.36183629650578,0.627212376576327,"no",13.2217688868024,0.207161128613916,0.605163857490632,1.01203511403303,1.23269827261617,25.5999919699485,NA,NA,NA,0,NA,NA,NA,NA,25.5999919699485,236.164466070292,0,123.575267914566,236.164466070292,0,123.575267914566,0.387408464912164,0.187720473030232,0,2.30225796173628,2.87738689967868,0.575128937942395,0.134638989617777,0.199878903322532,"z = 5000 m"
"118","C3",25,5000,1,383.37,209460,800,"yes",-0.0805,0.257,146,0.85,1153.37574311535,"no",0.5,55243.0892759575,908,1.98589034540063,21.1785431357238,11571.2174797421,39.2008678450921,2.36183629650578,0.626993980399421,"no",13.2788190597283,0.208023016277176,0.606415099298826,1.01318441500984,1.23338669905713,25.667249143206,NA,NA,NA,0,NA,NA,NA,NA,25.667249143206,236.432662349035,0,123.38658290103,236.432662349035,0,123.38658290103,0.386816937394728,0.187933654687695,0,2.29800571966544,2.87275631174786,0.574750592082423,0.134650104435548,0.200069386230929,"z = 5000 m"
"119","C3",25,5000,1,385.46,209460,800,"yes",-0.0805,0.257,146,0.85,1150.85992391377,"no",0.5,55243.0892759575,908,1.98589034540063,21.2940011923106,11571.2174797421,39.2008678450921,2.36183629650578,0.626740123492958,"no",13.3458049369279,0.209032619172428,0.607874169146436,1.01452120170873,1.23418564162941,25.7456723355597,NA,NA,NA,0,NA,NA,NA,NA,25.7456723355597,236.744609545943,0,123.16581229039,236.744609545943,0,123.16581229039,0.386124821530372,0.188181612716006,0,2.29304322955868,2.86734966380506,0.574306434246378,0.134662621167023,0.20029173333686,"z = 5000 m"
"120","C3",25,5000,1,386.95,209460,800,"yes",-0.0805,0.257,146,0.85,1149.07643194342,"no",0.5,55243.0892759575,908,1.98589034540063,21.3763133953318,11571.2174797421,39.2008678450921,2.36183629650578,0.626560818559301,"no",13.3935604187592,0.209750813658634,0.608907779410141,1.01546597772259,1.23474913846493,25.8012242602988,NA,NA,NA,0,NA,NA,NA,NA,25.8012242602988,236.965078697432,0,123.008935270639,236.965078697432,0,123.008935270639,0.385633012073454,0.188356857426164,0,2.28952519991008,2.8635150694097,0.573989869499618,0.134671200509153,0.200449397187193,"z = 5000 m"
"121","C3",25,5000,1,389.21,209460,800,"yes",-0.0805,0.257,146,0.85,1146.38714234216,"no",0.5,55243.0892759575,908,1.98589034540063,21.5011627770954,11571.2174797421,39.2008678450921,2.36183629650578,0.626291473051159,"no",13.4659949079798,0.210837669665949,0.610465178149565,1.0168860885253,1.23559434205612,25.88492233522,NA,NA,NA,0,NA,NA,NA,NA,25.88492233522,237.296470073909,0,122.77181006711,237.296470073909,0,122.77181006711,0.384889624560389,0.18862027108439,0,2.28422033457092,2.8577302302157,0.573509895644779,0.134683680247641,0.200687206084351,"z = 5000 m"
"122","C3",25,1000,1,294.4,209460,800,"yes",-0.0805,0.257,146,0.85,1187.00569179311,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.5670360527665,18901.9408003141,64.0358272261412,3.85813246832005,0.736001956863219,"no",19.5533905228918,0.187766538283622,0.575557622202579,0.984009426895078,1.21546446753013,21.7227957275202,NA,NA,NA,0,NA,NA,NA,NA,21.7227957275202,207.774771300208,0,115.690452229075,207.774771300208,0,115.690452229075,0.362689567738151,0.165154305392473,0,2.36433098309992,2.89217485623054,0.527843873130624,0.125403748309622,0.182507593547984,"z = 1000 m"
"123","C3",25,1000,1,294.6,209460,800,"yes",-0.0805,0.257,146,0.85,1186.64520796038,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.5850843109545,18901.9408003141,64.0358272261412,3.85813246832005,0.735971507449892,"no",19.5658645760157,0.187887730129528,0.575751687580291,0.984198602930029,1.21558371502622,21.7322520879968,NA,NA,NA,0,NA,NA,NA,NA,21.7322520879968,207.814716046999,0,115.666159110096,207.814716046999,0,115.666159110096,0.362613408810151,0.165186056345051,0,2.36362013449076,2.89141959964597,0.527799465155202,0.125410164908113,0.182539907116846,"z = 1000 m"
"124","C3",25,1000,1,294.8,209460,800,"yes",-0.0805,0.257,146,0.85,1186.28504948902,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6031325691426,18901.9408003141,64.0358272261412,3.85813246832005,0.735941099351915,"no",19.5783386291395,0.18800888581521,0.575945575576285,0.984387530280615,1.21570276564747,21.7416996686496,NA,NA,NA,0,NA,NA,NA,NA,21.7416996686496,207.854608283788,0,115.641872852856,207.854608283788,0,115.641872852856,0.362537271393704,0.165217765558908,0,2.36290992531469,2.89066496226731,0.527755036952612,0.125416565435984,0.182572191465131,"z = 1000 m"
"125","C3",25,1000,1,294.7,209460,800,"yes",-0.0805,0.257,146,0.85,1186.46508808206,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.5941084400485,18901.9408003141,64.0358272261412,3.85813246832005,0.735956298241742,"no",19.5721016025776,0.187948312491385,0.575848653735799,0.984293097658214,1.21564326491504,21.7369769750155,NA,NA,NA,0,NA,NA,NA,NA,21.7369769750155,207.834668722249,0,115.654015121906,207.834668722249,0,115.654015121906,0.362575337407176,0.165201916163839,0,2.36326495002757,2.89104220359859,0.527777253571015,0.12541336717806,0.182556052939688,"z = 1000 m"
"126","C3",25,1000,1,294.8,209460,800,"yes",-0.0805,0.257,146,0.85,1186.28504948902,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6031325691426,18901.9408003141,64.0358272261412,3.85813246832005,0.735941099351915,"no",19.5783386291395,0.18800888581521,0.575945575576285,0.984387530280615,1.21570276564747,21.7416996686496,NA,NA,NA,0,NA,NA,NA,NA,21.7416996686496,207.854608283788,0,115.641872852856,207.854608283788,0,115.641872852856,0.362537271393704,0.165217765558908,0,2.36290992531469,2.89066496226731,0.527755036952612,0.125416565435984,0.182572191465131,"z = 1000 m"
"127","C3",25,1000,1,294.8,209460,800,"yes",-0.0805,0.257,146,0.85,1186.28504948902,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6031325691426,18901.9408003141,64.0358272261412,3.85813246832005,0.735941099351915,"no",19.5783386291395,0.18800888581521,0.575945575576285,0.984387530280615,1.21570276564747,21.7416996686496,NA,NA,NA,0,NA,NA,NA,NA,21.7416996686496,207.854608283788,0,115.641872852856,207.854608283788,0,115.641872852856,0.362537271393704,0.165217765558908,0,2.36290992531469,2.89066496226731,0.527755036952612,0.125416565435984,0.182572191465131,"z = 1000 m"
"128","C3",25,1000,1,294.9,209460,800,"yes",-0.0805,0.257,146,0.85,1186.10509212623,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6121566982366,18901.9408003141,64.0358272261412,3.85813246832005,0.735925910769915,"no",19.5845756557014,0.188069450103023,0.57604245313212,0.984481900862419,1.2157622172857,21.7464201704687,NA,NA,NA,0,NA,NA,NA,NA,21.7464201704687,207.874534745381,0,115.629732306635,207.874534745381,0,115.629732306635,0.362499210781302,0.1652336045412,0,2.3625550602443,2.8902878755668,0.527732815322502,0.125419759687507,0.182588322700904,"z = 1000 m"
"129","C3",25,1000,1,294.9,209460,800,"yes",-0.0805,0.257,146,0.85,1186.10509212623,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6121566982366,18901.9408003141,64.0358272261412,3.85813246832005,0.735925910769915,"no",19.5845756557014,0.188069450103023,0.57604245313212,0.984481900862419,1.2157622172857,21.7464201704687,NA,NA,NA,0,NA,NA,NA,NA,21.7464201704687,207.874534745381,0,115.629732306635,207.874534745381,0,115.629732306635,0.362499210781302,0.1652336045412,0,2.3625550602443,2.8902878755668,0.527732815322502,0.125419759687507,0.182588322700904,"z = 1000 m"
"130","C3",25,1000,1,294.9,209460,800,"yes",-0.0805,0.257,146,0.85,1186.10509212623,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6121566982366,18901.9408003141,64.0358272261412,3.85813246832005,0.735925910769915,"no",19.5845756557014,0.188069450103023,0.57604245313212,0.984481900862419,1.2157622172857,21.7464201704687,NA,NA,NA,0,NA,NA,NA,NA,21.7464201704687,207.874534745381,0,115.629732306635,207.874534745381,0,115.629732306635,0.362499210781302,0.1652336045412,0,2.3625550602443,2.8902878755668,0.527732815322502,0.125419759687507,0.182588322700904,"z = 1000 m"
"131","C3",25,1000,1,295.3,209460,800,"yes",-0.0805,0.257,146,0.85,1185.38607387917,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6482532146126,18901.9408003141,64.0358272261412,3.85813246832005,0.735865259310738,"no",19.6095237619491,0.188311616934596,0.576429521115425,0.984858764084026,1.21599953413652,21.7652802909282,NA,NA,NA,0,NA,NA,NA,NA,21.7652802909282,207.954109866859,0,115.581187423438,207.954109866859,0,115.581187423438,0.362347022572478,0.165296856560837,0,2.3611371942343,2.88878107336761,0.527643879133315,0.125432496741634,0.182652774901426,"z = 1000 m"
"132","C3",25,1000,1,295.7,209460,800,"yes",-0.0805,0.257,146,0.85,1184.66835092817,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.6843497309886,18901.9408003141,64.0358272261412,3.85813246832005,0.73580477194073,"no",19.6344718681968,0.188553639351629,0.57681588296688,0.98523463984599,1.21623607042725,21.7841054674937,NA,NA,NA,0,NA,NA,NA,NA,21.7841054674937,208.033476485049,0,115.532670397674,208.033476485049,0,115.532670397674,0.362194921696708,0.16535994284709,0,2.35972187390261,2.88727673844641,0.527554864543798,0.125445170140358,0.182717111082212,"z = 1000 m"
"133","C3",25,1000,1,296.2,209460,800,"yes",-0.0805,0.257,146,0.85,1183.77301342323,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.7294703764587,18901.9408003141,64.0358272261412,3.85813246832005,0.735729392465869,"no",19.6656570010064,0.188855964486701,0.57729784522368,0.985703102216558,1.21653064911117,21.8075879501849,NA,NA,NA,0,NA,NA,NA,NA,21.8075879501849,208.132392876749,0,115.472063640969,208.132392876749,0,115.472063640969,0.362004919514437,0.165438568696903,0,2.35795629290749,2.88539978111883,0.52744348821134,0.125460922913797,0.18279736889937,"z = 1000 m"
"134","C3",25,1000,1,296.6,209460,800,"yes",-0.0805,0.257,146,0.85,1183.05819212156,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.7655668928347,18901.9408003141,64.0358272261412,3.85813246832005,0.735669271870544,"no",19.6906051072541,0.189097662442964,0.577682625326319,0.986076771242644,1.21676544346655,21.8263348668771,NA,NA,NA,0,NA,NA,NA,NA,21.8263348668771,208.21129354001,0,115.423610132994,208.21129354001,0,115.423610132994,0.361853017766935,0.165501284608726,0,2.35654667532631,2.88390097770197,0.52735430237566,0.125473454381667,0.182861445817006,"z = 1000 m"
